action,centroid,count,crest,fft_kurtosis,fft_mean,fft_skewness,fft_variance,flatness,item,kurtosis,maximum,mean,mean_diff,median,minimum,path,percentile_25,percentile_75,rolloff,shelf_type,skewness,spread,standard_dev,variance
noise,315.99115107669945,28500.0,0.48895067305150375,14217.784067583081,8299.179087806271,119.18792962060682,234845340466.6505,0.09939924361396767,eggs,2.769854269947594,2526.0,2029.0869824561403,0.009193305028246605,2030.0,1548.0,.\data\data_eggs_shelf_wood_noise1764.csv,1995.0,2064.0,517.8583959020419,wood,-0.1385751754804469,724.0360986045564,93.78097743037826,8794.871727797115
noise,321.57017943680984,13500.0,0.4671610342741856,6715.7721888846245,8687.507455450312,81.87081081069627,111392350072.85156,0.08024515448458823,eggs,0.5230627699080226,2640.0,2029.533111111111,-0.004667012371286762,2029.0,1504.0,.\data\data_eggs_shelf_wood_noise1765.csv,1941.0,2116.0,604.3549103836468,wood,0.04699540123507723,619.4190042698476,141.74342270904557,20091.197881275177
noise,361.91005716685186,37500.0,0.3919161304249492,18692.957062537746,10355.240788426458,136.63313323750083,309208398594.7552,0.10151903853046251,eggs,2.725950442422392,2644.0,2029.3011733333333,-0.011013627030054134,2028.0,1417.0,.\data\data_eggs_shelf_wood_noise1767.csv,1977.0,2083.0,576.7692389739213,wood,-0.023637361886648958,690.0003438245099,112.82969361985434,12730.539762350198
noise,274.87432896403163,33500.0,0.7611572017692214,16742.613954376346,5331.167590799602,129.39446228630536,275826403193.2655,0.10842200667607067,eggs,25.468476237676516,2237.0,2029.0494328358209,0.007313651153765784,2030.0,1710.0,.\data\data_eggs_shelf_wood_noise1769.csv,2020.0,2039.0,126.26111873917975,wood,-1.5626952335946698,889.6328414348055,29.67842924816552,880.8091626383666
noise,208.98725914665053,16000.0,0.8636595922419867,7995.647138457856,4699.138097341066,89.42858000258778,131766207965.90903,0.07873404414512729,eggs,0.6368990323175168,2099.0,2029.4815,0.0012500781298831177,2030.0,1959.0,.\data\data_eggs_shelf_wood_noise1770.csv,2020.0,2039.0,0.0,wood,0.06269218185381407,795.9476869829404,14.401557921086516,207.40487055440977
noise,312.8477540546593,43500.0,0.7991883558398015,21744.30654488174,5078.69941185093,147.46342665398666,358318680193.3391,0.11940490135916569,eggs,1.3384822115511734,2116.0,2029.5120229885058,0.0020920021149911493,2029.0,1935.0,.\data\data_eggs_shelf_wood_noise1772.csv,2017.0,2042.0,121.60360443198014,wood,-0.042068655005652614,957.9213214517214,18.564473147818884,344.63966325608834
noise,211.89394092275344,13500.0,0.7975850151100917,6744.904651847384,5088.184256506386,82.13621633392012,111169588219.70505,0.08284954893643473,eggs,0.7734713086133342,2134.0,2029.4303703703704,-0.0022223868434698866,2030.0,1929.0,.\data\data_eggs_shelf_wood_noise1774.csv,2013.0,2045.0,218.48615019997038,wood,0.01764952369303897,747.1161735802036,27.33337216986712,747.1132341764662
noise,268.4878870518429,19000.0,0.6418051173966759,9487.948003264539,6323.758171662479,97.39578020418391,156535766438.78888,0.08417137128302388,eggs,3.906811886444641,2319.0,2029.5237894736842,-0.0031580609505763462,2030.0,1694.0,.\data\data_eggs_shelf_wood_noise1775.csv,2007.0,2053.0,513.6301441953478,wood,-0.16866134857760406,722.4665046714557,61.345830106660166,3763.310871475213
noise,281.0100917952647,39500.0,0.7459217104948072,19738.647068209364,5441.99723139167,140.48841179981838,325488847193.73566,0.10989409339709358,eggs,16.742821785380407,2331.0,2029.7547088607596,-0.0038481986885743943,2030.0,1756.0,.\data\data_eggs_shelf_wood_noise1777.csv,2017.0,2041.0,119.234469140803,wood,0.3495997063378424,899.4603488192619,39.78295005871178,1582.683115373956
noise,184.7859224074776,12500.0,0.8081884929042716,6240.022862268593,5020.033240172311,78.98788713498124,102918478736.02008,0.07193265452274861,eggs,4.041022550838623,2297.0,2028.89112,-0.009360748859908792,2029.0,1749.0,.\data\data_eggs_shelf_wood_noise1779.csv,2011.0,2047.0,47.192449208126696,wood,-0.11527029309367777,740.8048187310276,63.356148125229524,4014.0015052660247
noise,275.68857448669456,21500.0,0.6757029333953439,10742.872742093543,6006.6657989957985,103.64994463082735,177097087311.08887,0.09762084465766427,eggs,6.461334652304718,2291.0,2029.5496279069766,-0.002418717149634867,2030.0,1746.0,.\data\data_eggs_shelf_wood_noise1780.csv,2012.0,2047.0,505.53436889591666,wood,0.0734470330855746,758.0386357197729,37.081592682697874,1375.0445158855123
noise,297.08795875622377,48000.0,0.4793289703851056,23899.440897958164,8467.037821055525,154.44794114376154,396075317586.808,0.1062374193729709,eggs,3.617281638513322,2647.0,2029.3328125,-0.0013125273443196734,2031.0,1363.0,.\data\data_eggs_shelf_wood_noise1782.csv,1963.0,2096.0,433.3152785300612,wood,-0.06554827445096995,784.1877493996785,130.47443315150716,17023.57770620711
noise,254.99916534204763,10500.0,0.6314529455086549,5238.350525406535,6424.348790701543,72.36403793118191,86440971698.69519,0.09432555595735105,eggs,5.626084568092413,2510.0,2028.7233333333334,-0.03790837222592628,2029.0,1517.0,.\data\data_eggs_shelf_wood_noise1784.csv,1998.0,2063.0,434.20300895067606,wood,-0.3268149742042205,697.3355903527664,80.85122504235773,6536.920590849973
noise,277.8577273745485,27500.0,0.6934548845768497,13743.014585740908,5853.040575573666,117.23277506104692,226527755998.2396,0.10530176571502102,eggs,2.1857804057258243,2202.0,2029.5573818181817,0.0005818393396123495,2030.0,1834.0,.\data\data_eggs_shelf_wood_noise1785.csv,2014.0,2046.0,390.5170533052142,wood,-0.2123146964863281,805.8326319333951,31.80520027362869,1011.5707644456304
noise,313.4318538016916,40500.0,0.4851251488807013,20207.142764128286,8368.158968016813,142.09116634228465,334013509196.76715,0.09749010429301727,eggs,1.4137710083992983,2401.0,2029.9024197530864,-0.0008395269018988123,2029.0,1620.0,.\data\data_eggs_shelf_wood_noise1787.csv,1977.0,2083.0,552.3184040294307,wood,0.024568030513666926,731.2863019946335,91.52090477501018,8376.076010836481
noise,208.70637452033168,8500.0,0.6961495367529632,4240.184072018184,5829.964958745081,65.10993442860865,70038064026.89832,0.07077546355705723,eggs,1.9538196091900768,2316.0,2029.7411764705882,-0.023649841157783267,2029.0,1726.0,.\data\data_eggs_shelf_wood_noise1789.csv,1995.0,2066.0,334.0390496353799,wood,-0.09699394474896143,654.2053467829425,77.542317402461,6012.810988144006
noise,246.55448941168663,20000.0,0.6345621440300739,9980.398646309559,6396.047367828077,99.87323063705651,164839285256.36423,0.07616789110354817,eggs,6.505455727243102,2455.0,2029.5477,-0.00015000750037501875,2030.0,1539.0,.\data\data_eggs_shelf_wood_noise1790.csv,2007.0,2053.0,363.46365363463656,wood,-0.16270377470761554,698.4411314153568,81.89466625811482,6706.73636152801
noise,295.38450828667834,33000.0,0.46291034742138515,16436.34368872059,8764.174950233695,128.09749016191262,272035333435.4227,0.09956414017549732,eggs,4.841064347956527,2708.0,2028.6365757575757,-0.01100033334343465,2030.0,1322.0,.\data\data_eggs_shelf_wood_noise1792.csv,1971.0,2088.0,554.511847766802,wood,-0.24379141705654084,719.9195331640733,124.86015140711778,15590.057409408377
noise,356.83343459936435,25000.0,0.47239992243445494,12457.920149231903,8592.382267602614,111.53960578863735,206225234541.2798,0.14882994335473704,eggs,6.698300934446637,2695.0,2029.68272,0.045321812872514904,2030.0,1325.0,.\data\data_eggs_shelf_wood_noise1794.csv,1987.0,2072.0,544.7564194864411,wood,-0.029082059933057167,824.9214417913081,115.75555290059634,13399.348027322758
noise,279.582471483072,13000.0,0.604461548161387,6477.883375627924,6713.492880738259,80.4422811071886,107168344364.60222,0.1020498336491188,eggs,5.072341099410279,2584.0,2029.3363076923076,0.022463266405108085,2029.0,1465.0,.\data\data_eggs_shelf_wood_noise1795.csv,1997.0,2062.0,486.84817720350713,wood,0.06080590244412411,718.0651764195273,109.74434398735954,12043.8210372159
noise,350.8904140823675,43000.0,0.4593709280857867,21454.916335672566,8837.177926867551,146.41219819812252,354617762109.41284,0.11606064694193075,eggs,5.360823682421696,2593.0,2029.8657209302326,0.011511895625479662,2029.0,1492.0,.\data\data_eggs_shelf_wood_noise1797.csv,1991.0,2068.0,587.1819915352775,wood,0.05533857251548133,774.2360909434204,91.73356791198957,8415.047481863603
noise,285.31192233110824,26000.0,0.5454694058067243,12976.092266579742,7439.701871542181,113.87805175152745,214226084591.27472,0.09698366386480113,eggs,7.405899160136487,2510.0,2029.2209615384616,-0.011577368360321551,2030.0,1483.0,.\data\data_eggs_shelf_wood_noise1799.csv,2004.0,2055.0,506.49950003845856,wood,-0.33044990871013497,738.9197909256097,82.17306689329436,6752.41292264983
noise,242.3213885301817,19000.0,0.7949975490673471,9494.936023530807,5105.197517271309,97.44949796751305,156487997356.8431,0.09168002496201128,eggs,4.030747885770451,2165.0,2029.5233684210527,0.0004210747934101795,2030.0,1894.0,.\data\data_eggs_shelf_wood_noise1800.csv,2018.0,2041.0,211.55667824439533,wood,-0.1386145276034536,816.440263086126,22.78291913950296,519.0614045171303
noise,279.5123885807715,30500.0,0.6469500040062368,15232.274287774157,6273.434262753974,123.3997145450994,251296507474.05798,0.10464248567554162,eggs,0.10305898453189233,2274.0,2029.4322295081968,-0.0021640053772254827,2031.0,1774.0,.\data\data_eggs_shelf_wood_noise1802.csv,1984.0,2075.0,428.1686446790374,wood,-0.042173404127722455,809.1556808233048,62.2113629313231,3870.253677772802
noise,242.412899447263,24000.0,0.7156910835539158,11990.602945764702,5670.725427900938,109.49846149290647,197687240268.51334,0.09254790393221407,eggs,5.775536171434993,2264.0,2029.4129166666667,0.00704196008167007,2030.0,1768.0,.\data\data_eggs_shelf_wood_noise1804.csv,2015.0,2044.0,227.89767519373385,wood,-0.04427572929772297,797.0844406745624,44.28610074210299,1961.2587189396947
noise,206.2710978769586,15000.0,0.8412115416410668,7495.490802525239,4824.425586321361,86.58658380912597,123525272582.98122,0.07988867074528033,eggs,0.7406795069015231,2112.0,2029.4518,0.00026668444562970864,2030.0,1951.0,.\data\data_eggs_shelf_wood_noise1805.csv,2018.0,2040.0,42.660978536195174,wood,-0.027471297561897357,777.1744785442414,17.856487160195684,318.8541337022333
noise,278.6232135243268,30500.0,0.6929842700135697,15238.730113590766,5857.010496247262,123.43874303273789,251273632582.74377,0.10661877812651176,eggs,2.7384110670851025,2284.0,2029.5411475409835,-0.004262434833928981,2030.0,1809.0,.\data\data_eggs_shelf_wood_noise1807.csv,2003.0,2055.0,427.51294997049376,wood,0.08098615822362086,819.6031414265937,45.50085197810395,2070.3275307333265
noise,249.00751352405572,27000.0,0.7642201895002958,13493.074397772725,5310.817689639328,116.1620258683697,222392832423.00797,0.09677964706339699,eggs,11.22186394372125,2276.0,2029.4673703703704,-0.00200007407681766,2030.0,1822.0,.\data\data_eggs_shelf_wood_noise1809.csv,2017.0,2041.0,200.72587215761794,wood,0.24175265497547843,829.1605799180036,30.835398174154278,950.821780558637
noise,228.74104099430423,19000.0,0.8565116302512119,9495.581073110661,4738.554315007405,97.4544615500407,156486228050.47833,0.08576232745956336,eggs,-0.2536482154529427,2088.0,2029.527052631579,-0.0010000526343491762,2030.0,1984.0,.\data\data_eggs_shelf_wood_noise1810.csv,2019.0,2040.0,0.0,wood,-0.0037498022880775887,832.008548623855,14.353679379864701,206.0281117399531
noise,106.23344822571836,2000.0,0.9154940835618791,995.9234060844987,4428.9737896763145,31.589311690967,16438189821.086445,0.043748470342365564,eggs,-0.10735951042703507,2100.0,2029.377,0.060530265132566284,2029.0,1977.0,.\data\data_eggs_shelf_wood_noise1812.csv,2016.0,2042.0,0.0,wood,0.0929237836161063,546.5525354778279,19.744056951205504,389.82778489244635
noise,126.51421409161188,4500.0,0.8900225702384522,2245.771124113483,4557.954482330929,47.40945739668854,37025332354.52385,0.048031624897138,eggs,-0.277308404901329,2099.0,2029.2426666666668,-0.009113136252500556,2028.0,1967.0,.\data\data_eggs_shelf_wood_noise1814.csv,2014.0,2044.0,0.0,wood,0.13382766106239724,603.3918589767663,21.809766792413292,475.6659275394536
noise,256.710196841054,22000.0,0.7816594993463862,10993.562799805275,5192.494508585993,104.85393816578186,181219974068.71698,0.0989646303782226,eggs,6.691885842139623,2220.0,2029.5658181818183,0.0048638574480658215,2030.0,1858.0,.\data\data_eggs_shelf_wood_noise1815.csv,2016.0,2042.0,209.5264066903009,wood,0.05870124741797313,841.0134792294591,31.16519472149744,971.2693620288518
noise,298.19379165634575,39000.0,0.6892499000018719,19486.118570554358,5889.268514168998,139.58236336688574,321366600287.01526,0.11772278254086908,eggs,1.9449186011906665,2315.0,2029.6929487179486,0.0028205851432088003,2029.0,1790.0,.\data\data_eggs_shelf_wood_noise1817.csv,1998.0,2061.0,277.67806779139534,wood,0.1349525005410247,875.6870133646054,46.629389423095375,2174.299957970679
noise,209.10573868187925,15500.0,0.8122866563110622,7743.516655772502,4995.648154713331,88.0016076110791,127628519592.82071,0.08339761098403425,eggs,7.373687599755751,2237.0,2029.2109677419355,-0.01025872636944319,2029.0,1831.0,.\data\data_eggs_shelf_wood_noise1819.csv,2015.0,2044.0,48.38085408334408,wood,-0.13556668731651675,781.0928770246525,37.10243077494898,1376.590369409881
noise,229.21055832548967,18500.0,0.8547036424921591,9245.537285040058,4748.5756508319355,96.16291636464594,152368246017.26694,0.08674574871995065,eggs,-0.10342448656810355,2104.0,2029.5318378378379,0.0007567976647386345,2030.0,1978.0,.\data\data_eggs_shelf_wood_noise1820.csv,2019.0,2040.0,0.0,wood,-0.021289693509902792,827.739891819717,15.226417461735288,231.84378871903726
noise,298.8310448208664,46000.0,0.6374513222018456,22963.011826119542,6366.118489197694,151.48847896705314,379019487662.5168,0.11959541356889732,eggs,10.518147534346273,2509.0,2029.133543478261,-0.007000152177221244,2030.0,1560.0,.\data\data_eggs_shelf_wood_noise1822.csv,1991.0,2069.0,272.1620799095692,wood,-0.1623797120820217,883.8406788466251,77.63792723558569,6027.647745438099
noise,268.6819071237016,17000.0,0.5389254551721245,8478.824755969916,7531.361183442626,92.0450610017095,140144195166.83105,0.08324703420628475,eggs,2.507104217878108,2502.0,2029.6598823529412,0.012883110771221836,2030.0,1514.0,.\data\data_eggs_shelf_wood_noise1824.csv,1991.0,2068.0,514.0571697447359,wood,-0.02650210037946126,663.0333689149064,95.10543513990308,9045.043793150311
noise,296.3972317929694,21000.0,0.5904071164902311,10488.208289354974,6874.40292724331,102.4027392294063,173008028988.95966,0.09211528955651463,eggs,5.481716369665229,2435.0,2029.5414761904763,0.0024763083956378875,2029.5,1661.0,.\data\data_eggs_shelf_wood_noise1825.csv,2006.0,2052.0,554.2329301971241,wood,-0.018472666198785653,709.5847306608415,58.614933732062006,3435.7104564140204
noise,327.5670848745618,37000.0,0.6145458708171442,18485.707821305565,6605.173584387951,135.95073287085862,304887914256.6158,0.12007881721336695,eggs,5.128670435895394,2386.0,2029.700783783784,-0.0020541095705289333,2030.0,1711.0,.\data\data_eggs_shelf_wood_noise1827.csv,2001.0,2059.0,518.0801037781741,wood,0.05099303671391589,830.422574465563,49.67943791947775,2468.0465519952436
noise,232.78077753800753,18000.0,0.7398562500734588,8991.334960767956,5484.312120507561,94.82097746822001,148204092219.1229,0.0951847980896578,eggs,10.990622316971894,2318.0,2029.0267222222221,-0.01650091671759542,2030.0,1711.0,.\data\data_eggs_shelf_wood_noise1829.csv,2016.0,2044.0,199.97778024663927,wood,-0.5420293743426993,785.7764345552022,47.41236716252326,2247.9325599539143
noise,255.5151576988161,22500.0,0.7045472418755395,11242.286080410317,5760.69807384525,106.03034018381959,185337080024.8014,0.0918658478432499,eggs,2.9669853766932057,2226.0,2029.5223555555556,0.0003111249388861727,2029.0,1839.0,.\data\data_eggs_shelf_wood_noise1830.csv,2014.0,2044.0,348.41347435783484,wood,0.10376046068337792,776.0392699237353,38.58605311574412,1488.8834950510266
noise,292.2981025513073,41000.0,0.672709910176752,20485.32938387236,6032.667929094425,143.11544603337552,337692024259.73676,0.1128202950764273,eggs,6.604207881537901,2306.0,2029.216731707317,0.0017561403936681382,2029.0,1763.0,.\data\data_eggs_shelf_wood_noise1832.csv,2014.0,2046.0,348.5195844105166,wood,-0.16818736423549951,862.7723126158345,47.32077751717491,2239.2559848299666
noise,202.57496976303935,15000.0,0.8257290598024847,7494.251623922298,4914.535676283756,86.57587279648298,123517240449.03563,0.07951663946477881,eggs,12.231907940762023,2188.0,2029.308,-0.008867257817187812,2029.0,1807.0,.\data\data_eggs_shelf_wood_noise1834.csv,2019.0,2041.0,43.994134115451274,wood,-0.6269067375274345,775.9172240966556,31.767400699193416,1009.1677471831144
noise,190.53337514329849,13000.0,0.8519743851452458,6495.377482103044,4763.464743685053,80.60438458162886,107055733380.50221,0.0717217773578956,eggs,3.100236543474528,2145.0,2029.487153846154,0.0022309408416032,2030.0,1909.0,.\data\data_eggs_shelf_wood_noise1835.csv,2017.0,2042.0,0.0,wood,0.012577729823579027,747.8452760139112,20.805351969298126,432.86267056637735
noise,275.307176261602,32000.0,0.7027262667960108,15989.689328417266,5775.059114617941,126.44584305699487,263552979247.70728,0.10897523304428354,eggs,10.791088868388368,2315.0,2029.2696875,-0.004937654301696928,2030.0,1738.0,.\data\data_eggs_shelf_wood_noise1837.csv,2013.0,2046.0,320.91744265983374,wood,-0.26015937782742893,840.0807800815604,41.43393814559832,1716.7712302532677
noise,290.44013999308004,32500.0,0.6213228537829805,16236.862848602243,6533.3898227935915,127.41392766328045,267827229847.1519,0.10658413884334776,eggs,5.39413600009933,2309.0,2029.7971076923077,-0.006984830302470845,2030.0,1739.0,.\data\data_eggs_shelf_wood_noise1839.csv,2012.0,2048.0,434.1271306381146,wood,0.012928056655120718,804.9179753464883,50.059175459318496,2505.9210476668354
noise,194.62203635170334,13000.0,0.8749161312607456,6495.822458198707,4638.878987253183,80.60852098528001,107067860357.8265,0.07320855499533464,eggs,0.025485118091476355,2092.0,2029.6272307692307,-0.0020001538579890762,2029.0,1987.0,.\data\data_eggs_shelf_wood_noise1840.csv,2022.0,2038.0,0.0,wood,0.1343570306207968,768.925079276658,11.769864027732117,138.5296992313025
noise,261.734701005736,27500.0,0.8249973682156581,13745.190245556498,4919.99004394601,117.24668929965134,226535183646.95477,0.100125456284737,eggs,1.302615707142103,2110.0,2029.6370181818181,0.001200043637950471,2030.0,1953.0,.\data\data_eggs_shelf_wood_noise1842.csv,2019.0,2040.0,41.08792087848156,wood,0.11103797805374786,879.7126652672978,16.4193437033483,269.59484764868347
noise,252.75931506570532,26000.0,0.8087169805845502,12994.714525474676,5018.763006273216,114.00032256904443,214158603014.33447,0.09668712359570271,eggs,0.4250498110988121,2117.0,2029.5355384615384,-0.002846263317819916,2030.0,1942.0,.\data\data_eggs_shelf_wood_noise1844.csv,2016.0,2043.0,104.60733789708485,wood,-0.03038244742157231,851.1269712436092,21.043009044382597,442.8082296419677
noise,230.34958006599797,17500.0,0.8337062118205184,8745.304416033367,4867.900411467836,93.5251698355572,144116917534.5172,0.08818181957484492,eggs,-0.16660594928665917,2107.0,2029.4313142857143,-0.0003428767358134751,2030.0,1962.0,.\data\data_eggs_shelf_wood_noise1845.csv,2016.0,2043.0,45.70906182150611,wood,-0.03037748868057404,827.316240248274,19.103437807454647,364.9413360632876
noise,313.6332487434692,42500.0,0.5742709993460132,21224.234843039878,7066.705185969962,145.65515410346603,350121585806.1992,0.11753398254310575,eggs,6.414898086379226,2383.0,2029.197411764706,-0.005247182286642039,2030.0,1662.0,.\data\data_eggs_shelf_wood_noise1847.csv,2007.0,2052.0,446.80250341160416,wood,-0.1445903585836888,830.483813207866,66.5848718484129,4433.545159069568
noise,223.81160803206453,14500.0,0.7728717919968088,7242.700035979312,5250.906273304852,85.10617913031967,119422215484.50085,0.09307298255011796,eggs,8.780015008591906,2336.0,2029.4185517241378,-0.022001517346023864,2030.0,1804.0,.\data\data_eggs_shelf_wood_noise1849.csv,2013.0,2046.0,92.40104813129224,wood,0.24491406676977784,789.0129098689046,44.4236829298025,1973.463605047626
pickup,151.40444583944827,16500.0,0.18649350104695783,6205.460355104836,21864.719264714346,74.25457896414548,158057433934.2534,0.04647795760657333,eggs,-0.4689588403050404,4094.0,2039.0611515151516,-6.0609733923268075e-05,2025.0,50.0,.\data\data_eggs_shelf_wood_pickup1228.csv,1407.75,2668.0,199.36977336080474,wood,0.06319882518956882,430.955376695909,1137.5035848549405,1293914.405557841
pickup,220.89132470695125,19500.0,0.15771396585120562,7519.793517053777,25796.275930763386,82.19676533502681,183666135986.18945,0.07038898665441012,eggs,-0.10186712546011423,4094.0,2034.4251282051282,-0.0010769783065798246,2023.0,49.0,.\data\data_eggs_shelf_wood_pickup1233.csv,1572.75,2480.25,343.04173930878886,wood,0.07159306013488359,498.31517165343655,1084.5092768114994,1176160.3714902012
pickup,179.46811292656463,12000.0,0.23359728664795992,5095.037549504323,17373.98639723741,68.90645231440926,107115843018.24051,0.0487315354486577,eggs,0.6242985075822007,4094.0,2029.59625,0.0039169930827568965,2023.0,52.0,.\data\data_eggs_shelf_wood_pickup1238.csv,1606.75,2445.0,323.2794534244293,wood,0.1165344180265295,444.60611874119917,845.2836488066336,714504.4469398562
pickup,164.09618413622522,10000.0,0.19237600815912181,3866.924847943215,21170.11634910457,58.8836401398565,94139929667.46204,0.046588486580688024,eggs,-0.3414940894059484,4094.0,2036.7185,-0.019701970197019702,2039.0,52.0,.\data\data_eggs_shelf_wood_pickup1243.csv,1471.75,2572.0,262.9474105178964,wood,0.04564220466672482,417.14643994403593,1079.061653411398,1164374.05186294
pickup,197.62134650462946,17000.0,0.1723804635289745,6589.583451424848,23613.50331090576,77.06933535999494,159865888162.32104,0.061088532580707657,eggs,-0.11802444860043648,4094.0,2035.4927647058823,0.001470674745573269,2035.0,47.0,.\data\data_eggs_shelf_wood_pickup1248.csv,1551.0,2525.25,291.73038466062815,wood,0.03588136544372896,476.98635066404887,1073.0293387544057,1151391.9618277173
pickup,141.99257385010853,9500.0,0.24461226290825316,3988.847274111047,16607.59065903928,60.785281384922754,85407125790.55586,0.04582523789043577,eggs,0.4058880961988236,4094.0,2031.6377894736843,-0.032424465733235076,2063.0,52.0,.\data\data_eggs_shelf_wood_pickup1253.csv,1617.0,2455.25,192.5910334666386,wood,-0.043434424247381344,438.20706337316784,875.2895730448765,766131.8366810823
pickup,140.32745070407358,11000.0,0.17718917292570113,4055.290084482809,22968.697882527074,59.669647233625874,105918476038.22707,0.041293115374661925,eggs,-0.6202122034349591,4094.0,2035.2722727272728,-0.01736521501954723,2034.5,47.0,.\data\data_eggs_shelf_wood_pickup1258.csv,1376.75,2686.0,182.69405562624976,wood,0.029458561121702944,403.62413844762443,1180.7337528279243,1394132.1950671137
pickup,114.66105177626652,8000.0,0.30851396868312675,3581.042782452223,13180.220645476173,58.368545480982064,69788130244.1457,0.03717958008818148,eggs,0.8674568280453712,4094.0,2033.649375,0.019002375296912115,2028.0,52.0,.\data\data_eggs_shelf_wood_pickup1263.csv,1641.0,2411.0,109.97250687328167,wood,0.008234364499943306,418.2846410697769,689.9400746444833,476017.3066004351
pickup,165.0177363351169,10000.0,0.20504810124390777,3599.3894452137024,19845.817180883507,56.48989587971398,97619037367.46254,0.052239854866385146,eggs,-0.8154776005754756,4094.0,2035.0805,0.023402340234023402,2024.0,51.0,.\data\data_eggs_shelf_wood_pickup1268.csv,1196.0,2814.0,236.9526094781044,wood,0.054343012692917754,446.50224181249183,1233.0029956405283,1520296.3872585164
pickup,144.56577253900002,4000.0,0.2310993581126883,1204.1615641651965,17922.272138838078,32.12540548512234,44376604765.59182,0.0483207972436611,eggs,-1.5705162422667396,4094.0,2071.94825,0.14003500875218805,2032.0,51.0,.\data\data_eggs_shelf_wood_pickup1273.csv,97.0,3983.5,177.41129435282357,wood,-0.007889965428679039,443.7567433019798,1610.8227574941359,2594749.9560610116
pickup,122.02429374117588,9000.0,0.23461424673390954,3661.060912416757,17352.877019638898,57.84091332182823,82549053714.85556,0.03752083721530338,eggs,0.229478025525228,4094.0,2036.0684444444444,-0.003778197577508612,2032.0,48.0,.\data\data_eggs_shelf_wood_pickup1278.csv,1612.0,2480.0,138.85803154854477,wood,0.0023202425435581583,392.676334429809,957.3783050635531,916573.2190063617
pickup,123.42401997625748,8500.0,0.2721294726818024,3709.483368198361,14947.011031104366,59.08322621701268,75137305328.03798,0.03878417268003034,eggs,2.217233360122171,4094.0,2034.2396470588235,0.005765384162842687,2027.0,48.0,.\data\data_eggs_shelf_wood_pickup1283.csv,1857.0,2203.0,141.14326040931545,wood,0.1332793681252983,408.80304572518787,769.3248569228396,591860.7354793476
pickup,166.3223772841145,10000.0,0.22686394577109675,3818.8997568370937,17889.438061672838,58.875304246252945,94271035692.62518,0.05312569637673792,eggs,-0.36484207052980855,4094.0,2029.6401,-0.023502350235023502,2029.0,48.0,.\data\data_eggs_shelf_wood_pickup1288.csv,1431.0,2587.0,213.95720855828833,wood,0.07420176272940691,457.4986241913961,1105.5509680997463,1222242.9430662862
pickup,358.1616482808057,9500.0,0.1483499156051099,3008.4816445475767,27752.861817877638,50.78138856597942,101422761233.9313,0.16439838101689797,eggs,-1.3953811335660489,4094.0,2059.000736842105,0.029160964312032845,2028.0,48.0,.\data\data_eggs_shelf_wood_pickup1293.csv,455.0,3639.0,545.148389812671,wood,0.0224904214685816,781.5373924155922,1510.1962354769908,2280692.6696488746
pickup,123.47123777823998,9500.0,0.27288072935456925,4145.046803262875,14880.342151101273,62.48041527748398,83717721890.91345,0.037158460468076464,eggs,0.9140346356225479,4094.0,2030.7067368421053,-0.012317086009053584,2031.0,52.0,.\data\data_eggs_shelf_wood_pickup1298.csv,1622.0,2441.0,148.3898126710166,wood,0.08837508734080692,406.03909268939987,768.1680721489543,590082.187069041
pickup,139.14053868815742,12500.0,0.210286534426935,4836.4127296415045,19348.361506388348,65.9554011036861,117507183059.38008,0.044233638554476845,eggs,-0.45575052588392984,4094.0,2034.67544,-0.010640851268101449,2017.0,52.0,.\data\data_eggs_shelf_wood_pickup1303.csv,1361.75,2668.0,162.37402015677492,wood,0.05580599110335611,427.8237207917319,1073.4598960896005,1152316.1485126961
pickup,113.08374197844383,7000.0,0.30511553887111503,2949.3733432112635,13303.189101835871,52.43836831350816,62723763371.6274,0.033904809247451054,eggs,-0.18652877210692154,4094.0,2030.0847142857142,-0.013716245177882554,2019.0,48.0,.\data\data_eggs_shelf_wood_pickup1308.csv,1468.0,2594.25,127.10654098828905,wood,-0.03793624169387655,393.32723001161753,863.7162719123181,746005.7983661134
pickup,161.8663062482003,15000.0,0.17009850788570682,5741.581567050353,23907.905037019573,71.539566021272,141590338778.721,0.048300667888460665,eggs,-0.19230440205893196,4094.0,2033.6206,0.011934128941929462,2037.0,47.0,.\data\data_eggs_shelf_wood_pickup1313.csv,1544.75,2496.25,229.9693374216771,wood,0.0546553858327304,426.9049607127641,1098.8996575451183,1207580.4573527784
pickup,123.54070478800922,2000.0,0.3896090730362514,772.3096404513994,10511.699623772576,26.571969591065553,19011466121.334267,0.04777610576787272,eggs,-0.8166660970225306,4094.0,2049.7745,0.22461230615307654,1989.0,63.0,.\data\data_eggs_shelf_wood_pickup1318.csv,1287.75,2911.5,99.9000999000999,wood,0.04014538425640614,457.3185150598881,1080.7288920533258,1167974.9381188094
pickup,105.55349394379645,4000.0,0.29705339704764316,1401.470300442156,13688.094440043027,35.23870442731117,39485912641.515,0.032361243273683955,eggs,-1.0825272254150509,4094.0,2034.064,-0.012003000750187547,2035.5,48.0,.\data\data_eggs_shelf_wood_pickup1323.csv,1041.25,3012.75,114.94252873563218,wood,0.04073862644230063,373.49213499158896,1284.078580872087,1648857.801854473
